state,year,age,stname,pmu,pru,pmuse,pruse,year0,mmlf,mmll,mml_1,mml0,mml1,mml2,treated,treatex,mmlwall,wall
"Connecticut",2006,"12-17y","Connecticut",7.51,29.75,.8316327,1.785714,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Connecticut",2006,"18-25y","Connecticut",20.14,20.99,1.734694,1.658163,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Connecticut",2006,"26+y","Connecticut",3.91,39.3,.5459183,1.862245,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Connecticut",2007,"12+y","Connecticut",6.49,35.89,.5816327,1.530612,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Connecticut",2007,"12-17y","Connecticut",7.77,29.82,.8520408,1.887755,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Connecticut",2007,"18-25y","Connecticut",19.72,20.33,1.632653,1.479592,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Connecticut",2007,"26+y","Connecticut",4.24,39.12,.622449,1.862245,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Connecticut",2008,"12+y","Connecticut",7.24,33.12,.6505102,1.607143,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Connecticut",2008,"12-17y","Connecticut",8.37,28.63,.9897959,1.989796,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Connecticut",2008,"18-25y","Connecticut",22.52,17.81,1.760204,1.454082,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Connecticut",2008,"26+y","Connecticut",4.68,36.1,.7270408,1.964286,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Delaware",2002,"12+y","Delaware",6.89,37.95,.5765306,1.581633,"2002-3","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2002,"12-17y","Delaware",9.41,30.07,.9821429,1.734694,"2002-3","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2002,"18-25y","Delaware",22.06,22.13,1.709184,1.556122,"2002-3","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2002,"26+y","Delaware",3.96,41.69,.6071429,1.938776,"2002-3","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2003,"12+y","Delaware",6.26,40,.5408163,1.632653,"2003-4","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2003,"12-17y","Delaware",7.47,33.59,.8954082,1.887755,"2003-4","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2003,"18-25y","Delaware",20.97,22.3,1.632653,1.479592,"2003-4","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2003,"26+y","Delaware",3.54,43.9,.5586734,2.040816,"2003-4","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2004,"12+y","Delaware",6.19,40.09,.5280612,1.632653,"2004-5","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2004,"12-17y","Delaware",7.24,35.46,.9056122,1.938776,"2004-5","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2004,"18-25y","Delaware",20.2,23.32,1.658163,1.632653,"2004-5","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2004,"26+y","Delaware",3.63,43.57,.5382653,2.015306,"2004-5","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2005,"12+y","Delaware",5.93,38.48,.5229592,1.581633,"2005-6","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2005,"12-17y","Delaware",7.31,36.41,.9183673,1.862245,"2005-6","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2005,"18-25y","Delaware",18.02,22.09,1.811224,1.683674,"2005-6","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2005,"26+y","Delaware",3.69,41.55,.5510204,1.964286,"2005-6","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2006,"12+y","Delaware",6.25,37.99,.5561224,1.530612,"2006-7","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2006,"12-17y","Delaware",6.83,35.59,.7806122,1.913265,"2006-7","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2006,"18-25y","Delaware",18.82,20.78,1.734694,1.581633,"2006-7","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2006,"26+y","Delaware",4.06,41.19,.5714286,1.836735,"2006-7","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2007,"12+y","Delaware",7.1,37.05,.6607143,1.607143,"2007-8","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2007,"12-17y","Delaware",7.21,33.75,.7984694,1.887755,"2007-8","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2007,"18-25y","Delaware",22.03,20.8,1.785714,1.505102,"2007-8","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2007,"26+y","Delaware",4.61,40.17,.7168368,1.964286,"2007-8","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2008,"12+y","Delaware",6.98,33.6,.6734694,1.658163,"2008-9","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2008,"12-17y","Delaware",7.49,30.69,.9311224,1.760204,"2008-9","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2008,"18-25y","Delaware",22.54,18.58,1.836735,1.352041,"2008-9","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"Delaware",2008,"26+y","Delaware",4.33,36.46,.7066327,2.066327,"2008-9","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"District of Columbia",2002,"12+y","District of Columbia",9.6,33.64,.8545918,1.683674,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2002,"12-17y","District of Columbia",7.43,28.14,.9132653,2.117347,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2002,"18-25y","District of Columbia",24.14,19.51,1.938776,1.734694,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2002,"26+y","District of Columbia",6.93,36.9,.9515306,2.066327,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2003,"12+y","District of Columbia",7.41,33.57,.7117347,1.734694,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2003,"12-17y","District of Columbia",5.88,29.24,.7959183,2.168367,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2003,"18-25y","District of Columbia",19.93,19.59,1.811224,1.709184,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2003,"26+y","District of Columbia",5.15,36.63,.7908163,2.142857,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2004,"12+y","District of Columbia",7.27,33.11,.7168368,1.607143,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2004,"12-17y","District of Columbia",6.87,28.53,.9336734,2.142857,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2004,"18-25y","District of Columbia",18.75,19.54,1.683674,1.607143,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2004,"26+y","District of Columbia",5.25,35.98,.7933673,1.964286,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2005,"12+y","District of Columbia",8.44,31.97,.7397959,1.479592,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2005,"12-17y","District of Columbia",6.81,29.23,.9081632,2.295918,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2005,"18-25y","District of Columbia",19.48,17.59,1.785714,1.632653,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2005,"26+y","District of Columbia",6.47,35.02,.8341837,1.811224,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2006,"12+y","District of Columbia",9.77,30.55,.747449,1.505102,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2006,"12-17y","District of Columbia",6.87,27.06,.8112245,1.989796,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2006,"18-25y","District of Columbia",23.7,17.23,1.913265,1.530612,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2006,"26+y","District of Columbia",7.05,33.79,.8545918,1.836735,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2007,"12+y","District of Columbia",9.6,30.99,.8137755,1.556122,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2007,"12-17y","District of Columbia",7.18,26.95,.8418368,1.989796,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2007,"18-25y","District of Columbia",23.6,18.32,1.964286,1.505102,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2007,"26+y","District of Columbia",6.74,34.19,.9005102,1.913265,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2008,"12+y","District of Columbia",8.51,29.12,.8010204,1.607143,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2008,"12-17y","District of Columbia",7.51,27.67,1.045918,2.040816,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2008,"18-25y","District of Columbia",19.51,16.89,1.734694,1.377551,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"District of Columbia",2008,"26+y","District of Columbia",6.15,32,.9311224,1.989796,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2002,"12+y","Florida",6.58,42.6,.3647959,.8928571,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2002,"12-17y","Florida",8.52,34.48,.5408163,.9438776,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2002,"18-25y","Florida",17.68,26.92,.7908163,.9438776,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2002,"26+y","Florida",4.75,45.82,.4464286,1.122449,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2003,"12+y","Florida",5.88,42.88,.3163265,.8418368,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2003,"12-17y","Florida",7.29,36.56,.4923469,.994898,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2003,"18-25y","Florida",16.52,26.58,.8418368,.9693878,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2003,"26+y","Florida",4.13,46.05,.369898,1.045918,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2004,"12+y","Florida",5.9,42.92,.3010204,.8673469,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2004,"12-17y","Florida",7.29,35.58,.497449,.994898,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2004,"18-25y","Florida",17.97,27.36,.8418368,.9438776,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2004,"26+y","Florida",3.92,46.14,.3341837,1.071429,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2005,"12+y","Florida",5.68,42.78,.3035714,.8928571,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2005,"12-17y","Florida",6.92,34.77,.4744898,.994898,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2005,"18-25y","Florida",17.88,28.44,.8163266,.994898,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2005,"26+y","Florida",3.7,45.89,.3418367,1.096939,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2006,"12+y","Florida",5.5,42.12,.2959184,.8673469,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2006,"12-17y","Florida",6.9,34.4,.4489796,.994898,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2006,"18-25y","Florida",17.4,27.03,.8163266,.994898,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2006,"26+y","Florida",3.57,45.25,.3137755,1.071429,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2007,"12+y","Florida",5.58,42.57,.3188775,.8673469,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2007,"12-17y","Florida",6.53,35.19,.4744898,1.045918,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2007,"18-25y","Florida",15.61,26.1,.8418368,.9183673,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2007,"26+y","Florida",4,45.81,.3852041,1.071429,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2008,"12+y","Florida",5.79,42.3,.3545918,.8928571,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2008,"12-17y","Florida",6.28,34.09,.497449,1.045918,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2008,"18-25y","Florida",15.13,24.94,.7908163,.8928571,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Florida",2008,"26+y","Florida",4.36,45.76,.4107143,1.122449,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2002,"12+y","Georgia",4.93,44.17,.5076531,1.607143,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2002,"12-17y","Georgia",6.87,35.25,.8163266,1.760204,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2002,"18-25y","Georgia",13.01,30.63,1.377551,1.887755,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2002,"26+y","Georgia",3.18,47.92,.5484694,1.989796,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2003,"12+y","Georgia",5.47,44.14,.5357143,1.581633,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2003,"12-17y","Georgia",6.34,38.94,.8137755,1.938776,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2003,"18-25y","Georgia",13.17,31.13,1.352041,1.836735,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2003,"26+y","Georgia",3.93,47.28,.5816327,2.015306,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2004,"12+y","Georgia",5.63,43.13,.5561224,1.581633,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2004,"12-17y","Georgia",6.07,38.88,.8341837,2.091837,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2004,"18-25y","Georgia",14.54,31.79,1.377551,1.862245,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2004,"26+y","Georgia",3.94,45.83,.6122449,1.938776,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2005,"12+y","Georgia",5.87,43.21,.5841837,1.632653,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2005,"12-17y","Georgia",5.85,36.84,.7678571,1.887755,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2005,"18-25y","Georgia",15.01,31.29,1.479592,1.862245,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2005,"26+y","Georgia",4.24,46.24,.6505102,2.040816,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2006,"12+y","Georgia",5.7,42.09,.5739796,1.581633,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2006,"12-17y","Georgia",5.72,34.49,.6887755,1.785714,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2006,"18-25y","Georgia",14.24,29.11,1.454082,1.887755,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2006,"26+y","Georgia",4.22,45.41,.622449,1.913265,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2007,"12+y","Georgia",5.39,37.74,.5306122,1.556122,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2007,"12-17y","Georgia",5.4,32.58,.6454082,1.862245,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2007,"18-25y","Georgia",14.69,24.28,1.454082,1.734694,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2007,"26+y","Georgia",3.8,40.75,.5535714,1.913265,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2008,"12+y","Georgia",6.06,35.51,.6352041,1.581633,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2008,"12-17y","Georgia",5.49,30.51,.7423469,1.785714,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2008,"18-25y","Georgia",15.88,20.24,1.505102,1.556122,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Georgia",2008,"26+y","Georgia",4.47,38.81,.6913266,1.938776,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Hawaii",2002,"12+y","Hawaii",6.95,34.25,.7346939,1.683674,"2002-3","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2002,"12-17y","Hawaii",10.23,29.6,1.193878,1.811224,"2002-3","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2002,"18-25y","Hawaii",17,24.59,1.683674,1.913265,"2002-3","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2002,"26+y","Hawaii",4.9,36.43,.880102,2.091837,"2002-3","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2003,"12+y","Hawaii",6.52,38.82,.6556122,1.811224,"2003-4","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2003,"12-17y","Hawaii",9.71,32.02,1.114796,1.938776,"2003-4","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2003,"18-25y","Hawaii",16.62,28.83,1.581633,1.836735,"2003-4","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2003,"26+y","Hawaii",4.58,41.21,.7346939,2.193877,"2003-4","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2004,"12+y","Hawaii",6.16,37.25,.6760204,1.836735,"2004-5","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2004,"12-17y","Hawaii",7.61,33.14,1.05102,1.989796,"2004-5","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2004,"18-25y","Hawaii",16.67,29.44,1.607143,1.964286,"2004-5","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2004,"26+y","Hawaii",4.36,38.97,.7653061,2.270408,"2004-5","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2005,"12+y","Hawaii",5.54,37.8,.5994898,1.785714,"2005-6","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2005,"12-17y","Hawaii",7.04,32.69,.9872449,1.964286,"2005-6","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2005,"18-25y","Hawaii",15.47,28.78,1.632653,2.066327,"2005-6","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2005,"26+y","Hawaii",3.82,39.83,.6556122,2.168367,"2005-6","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2006,"12+y","Hawaii",5.34,39.64,.5459183,1.709184,"2006-7","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2006,"12-17y","Hawaii",6.93,32.87,.8673469,1.862245,"2006-7","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2006,"18-25y","Hawaii",15.56,27.04,1.607143,1.811224,"2006-7","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2006,"26+y","Hawaii",3.58,42.4,.5459183,2.040816,"2006-7","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2007,"12+y","Hawaii",6.73,36.54,.7423469,1.709184,"2007-8","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2007,"12-17y","Hawaii",7.07,30.4,.8571429,1.913265,"2007-8","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2007,"18-25y","Hawaii",17.19,23.24,1.683674,1.709184,"2007-8","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2007,"26+y","Hawaii",5.03,39.35,.8341837,2.066327,"2007-8","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2008,"12+y","Hawaii",8.48,33.85,.8622449,1.632653,"2008-9","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2008,"12-17y","Hawaii",7.75,29.25,1.076531,1.964286,"2008-9","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2008,"18-25y","Hawaii",19.08,21.66,1.887755,1.734694,"2008-9","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Hawaii",2008,"26+y","Hawaii",6.87,36.31,.9744898,1.964286,"2008-9","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Idaho",2002,"12+y","Idaho",5.09,38.6,.4923469,1.530612,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2002,"12-17y","Idaho",7.92,36.63,.9234694,1.862245,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2002,"18-25y","Idaho",12.47,26.41,1.22449,1.734694,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2002,"26+y","Idaho",3.1,41.44,.5408163,1.913265,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2003,"12+y","Idaho",4.83,38.96,.4668367,1.505102,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2003,"12-17y","Idaho",7.29,36.6,.8903061,1.862245,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2003,"18-25y","Idaho",11.26,26.3,1.193878,1.632653,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2003,"26+y","Idaho",3.13,41.95,.5204082,1.913265,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2004,"12+y","Idaho",5.05,38,.4897959,1.479592,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2004,"12-17y","Idaho",6.24,37.71,.8494898,1.913265,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2004,"18-25y","Idaho",12.8,27.01,1.25,1.683674,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2004,"26+y","Idaho",3.29,40.3,.5076531,1.887755,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2005,"12+y","Idaho",5.31,37.85,.5102041,1.556122,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2005,"12-17y","Idaho",5.91,36.43,.7729592,1.913265,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2005,"18-25y","Idaho",14.07,27.56,1.352041,1.862245,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Idaho",2005,"26+y","Idaho",3.5,40.09,.5433673,1.989796,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
